case_id,reason_code,payment_rail,order_value,days_since_transaction,device_ip_match_history,auth_flow_type,customer_account_age_days,customer_past_order_count,customer_past_dispute_count,delivery_confirmed,tracking_available,merchant_comm_log_exists,refund_already_issued,label
non_del_00660,non_delivery,upi,1887.61,43,,,222,4,0,1,1,1,0,1
non_del_00661,non_delivery,netbanking,328.76,39,,,767,6,0,1,1,1,0,1
non_del_00662,non_delivery,netbanking,1282.08,39,,,1093,6,3,0,0,0,0,0
non_del_00663,non_delivery,upi,3180.29,28,,,623,3,2,1,1,1,0,0
non_del_00664,non_delivery,upi,3241.35,38,,,1336,4,1,1,1,1,1,1
non_del_00665,non_delivery,upi,1943.25,22,,,1432,11,0,0,1,1,0,1
non_del_00666,non_delivery,upi,643.05,7,,,800,4,0,1,0,1,0,1
non_del_00667,non_delivery,netbanking,3396.61,11,,,158,5,0,0,1,1,0,0
non_del_00668,non_delivery,upi,945.03,38,,,624,0,0,1,1,1,0,1
non_del_00669,non_delivery,upi,1875.75,29,,,1227,6,0,1,1,0,0,1
non_del_00670,non_delivery,upi,2446.62,44,,,785,10,0,1,1,1,0,1
non_del_00671,non_delivery,netbanking,2610.44,40,,,1163,3,0,0,1,1,0,1
non_del_00672,non_delivery,upi,2387.42,34,,,1685,5,1,1,1,1,0,1
non_del_00673,non_delivery,upi,828.53,1,,,1574,3,0,0,1,1,0,1
non_del_00674,non_delivery,upi,1193.52,8,,,1247,12,0,1,1,1,0,1
non_del_00675,non_delivery,netbanking,809.07,16,,,194,8,1,1,1,1,0,1
non_del_00676,non_delivery,upi,2750.55,1,,,1493,3,1,0,0,1,0,0
non_del_00677,non_delivery,upi,2498.96,42,,,665,2,1,1,1,1,0,1
non_del_00678,non_delivery,netbanking,924.41,10,,,831,6,1,1,1,1,0,1
non_del_00679,non_delivery,upi,3029.92,17,,,1394,8,0,1,1,1,0,1
non_del_00680,non_delivery,netbanking,3018.36,30,,,1664,11,0,0,0,1,0,1
non_del_00681,non_delivery,upi,3707.8,1,,,1423,9,0,0,0,1,0,0
non_del_00682,non_delivery,netbanking,2439.51,28,,,603,5,0,0,0,1,0,1
non_del_00683,non_delivery,upi,2547.45,4,,,899,2,0,1,1,1,0,1
non_del_00684,non_delivery,upi,1261.56,40,,,725,9,0,0,0,1,0,0
non_del_00685,non_delivery,upi,1500.7,31,,,924,3,0,0,0,0,0,1
non_del_00686,non_delivery,netbanking,3475.88,15,,,1513,3,0,1,1,1,0,1
non_del_00687,non_delivery,netbanking,1063.43,31,,,1929,7,0,1,1,1,0,1
non_del_00688,non_delivery,upi,859.83,14,,,782,5,0,0,0,1,0,1
non_del_00689,non_delivery,upi,2565.22,5,,,653,7,0,1,1,1,0,1
non_del_00690,non_delivery,upi,274.56,0,,,1766,7,0,0,0,1,1,0
non_del_00691,non_delivery,upi,1014.82,9,,,301,10,0,1,1,1,0,1
non_del_00692,non_delivery,upi,3801.74,31,,,782,2,0,1,1,1,0,1
non_del_00693,non_delivery,netbanking,4303.9,25,,,1905,5,0,1,1,1,0,1
non_del_00694,non_delivery,upi,3247.29,12,,,1764,9,0,1,1,1,0,1
non_del_00695,non_delivery,netbanking,1815.93,30,,,1619,9,0,0,0,0,0,0
non_del_00696,non_delivery,upi,864.54,17,,,1777,4,1,1,1,1,0,1
non_del_00697,non_delivery,netbanking,518.68,7,,,474,3,0,0,0,1,0,0
non_del_00698,non_delivery,upi,1334.54,30,,,117,11,0,0,0,1,1,0
non_del_00699,non_delivery,upi,527.35,20,,,1714,7,0,1,1,1,0,1
non_del_00700,non_delivery,netbanking,5276.94,29,,,984,4,0,1,1,1,0,1
non_del_00701,non_delivery,upi,1282.94,25,,,505,11,1,1,1,1,0,1
non_del_00702,non_delivery,netbanking,1403.77,4,,,955,10,0,0,1,1,0,1
non_del_00703,non_delivery,netbanking,2902.23,2,,,1655,6,2,1,1,1,0,1
non_del_00704,non_delivery,netbanking,444.55,4,,,984,7,0,1,1,1,0,1
non_del_00705,non_delivery,netbanking,1432.94,10,,,1257,10,1,1,1,1,0,1
non_del_00706,non_delivery,upi,1709.49,10,,,1027,7,0,0,1,1,0,1
non_del_00707,non_delivery,upi,541.47,41,,,965,11,0,1,1,1,0,1
non_del_00708,non_delivery,netbanking,814.4,35,,,1905,6,0,1,1,1,0,1
non_del_00709,non_delivery,upi,1079.87,39,,,1856,7,0,0,1,1,0,1
non_del_00710,non_delivery,upi,3329.52,21,,,848,5,0,1,1,0,0,1
non_del_00711,non_delivery,upi,4219.29,14,,,1618,9,1,1,1,1,0,1
non_del_00712,non_delivery,netbanking,2346.52,18,,,1445,5,1,0,0,1,0,0
non_del_00713,non_delivery,upi,1617.79,39,,,260,7,0,1,1,1,0,1
non_del_00714,non_delivery,upi,3808.86,15,,,1693,6,0,0,0,0,0,0
non_del_00715,non_delivery,netbanking,3041.81,28,,,1411,8,1,1,1,1,0,1
non_del_00716,non_delivery,netbanking,6304.27,6,,,1712,5,1,1,1,1,0,1
non_del_00717,non_delivery,upi,373.41,44,,,1579,8,1,1,1,1,1,0
non_del_00718,non_delivery,upi,1752.0,28,,,1869,1,1,0,1,1,1,1
non_del_00719,non_delivery,netbanking,1126.76,43,,,1082,3,1,1,1,1,0,1
non_del_00720,non_delivery,upi,439.55,13,,,123,6,0,1,1,1,0,1
non_del_00721,non_delivery,upi,1765.42,27,,,552,5,0,1,1,1,0,1
non_del_00722,non_delivery,netbanking,5900.65,12,,,293,6,1,1,1,1,0,1
non_del_00723,non_delivery,upi,698.32,21,,,469,6,0,1,1,1,0,1
non_del_00724,non_delivery,upi,7790.76,14,,,1145,3,0,0,0,1,1,0
non_del_00725,non_delivery,upi,3089.65,6,,,1948,3,0,0,1,1,0,0
non_del_00726,non_delivery,upi,3908.12,19,,,1525,7,2,1,1,1,1,1
non_del_00727,non_delivery,upi,3889.52,23,,,874,6,2,0,1,1,0,0
non_del_00728,non_delivery,upi,2355.62,7,,,981,6,0,1,1,1,0,1
non_del_00729,non_delivery,netbanking,1271.72,17,,,1038,8,1,1,1,1,0,1
non_del_00730,non_delivery,netbanking,524.11,4,,,821,5,1,1,1,0,0,1
non_del_00731,non_delivery,upi,707.0,29,,,1196,11,0,1,1,0,0,1
non_del_00732,non_delivery,upi,2571.88,14,,,1883,6,0,0,0,1,0,1
non_del_00733,non_delivery,upi,1312.57,4,,,202,11,0,1,1,1,0,1
non_del_00734,non_delivery,upi,781.9,23,,,712,8,0,1,1,1,0,1
non_del_00735,non_delivery,upi,2088.15,37,,,163,5,2,1,1,1,0,1
non_del_00736,non_delivery,upi,2259.9,44,,,1701,4,0,0,0,1,0,1
non_del_00737,non_delivery,upi,2911.12,43,,,397,5,1,1,1,1,0,1
non_del_00738,non_delivery,upi,925.95,7,,,1306,8,0,1,1,0,0,0
non_del_00739,non_delivery,upi,1613.29,9,,,131,6,1,1,1,1,0,1
non_del_00740,non_delivery,netbanking,948.02,40,,,954,7,1,1,1,1,0,1
non_del_00741,non_delivery,netbanking,607.68,28,,,1797,6,1,0,0,0,0,0
non_del_00742,non_delivery,netbanking,3485.84,24,,,1904,7,0,0,0,1,0,0
non_del_00743,non_delivery,netbanking,3330.58,36,,,296,10,0,1,1,1,0,1
non_del_00744,non_delivery,upi,387.45,2,,,1323,3,0,1,1,1,0,1
non_del_00745,non_delivery,upi,1827.76,24,,,453,7,0,0,0,1,0,0
non_del_00746,non_delivery,netbanking,3823.35,25,,,1459,6,1,1,1,1,0,1
non_del_00747,non_delivery,upi,2979.74,42,,,1075,4,2,1,1,1,0,1
non_del_00748,non_delivery,upi,843.94,21,,,1596,6,0,1,1,0,0,1
non_del_00749,non_delivery,netbanking,4103.77,23,,,1792,6,0,1,1,1,0,1
non_del_00750,non_delivery,netbanking,3826.34,36,,,708,4,1,1,1,1,0,1
non_del_00751,non_delivery,netbanking,2206.52,12,,,99,4,0,1,1,0,0,1
non_del_00752,non_delivery,upi,1441.22,3,,,635,8,1,1,1,0,0,1
non_del_00753,non_delivery,netbanking,833.7,21,,,432,2,0,0,1,1,0,1
non_del_00754,non_delivery,upi,1755.71,27,,,249,8,0,0,0,1,0,1
non_del_00755,non_delivery,upi,4492.54,21,,,1434,4,0,0,1,1,0,1
non_del_00756,non_delivery,netbanking,860.98,31,,,1805,4,1,1,1,1,0,0
non_del_00757,non_delivery,upi,4752.94,11,,,1038,5,0,1,1,1,1,1
non_del_00758,non_delivery,netbanking,2883.43,0,,,1065,5,1,1,1,0,0,1
non_del_00759,non_delivery,netbanking,1754.68,35,,,1189,7,0,1,1,1,0,1
non_del_00760,non_delivery,netbanking,3848.66,38,,,1796,5,0,0,1,1,0,1
non_del_00761,non_delivery,upi,1716.9,27,,,34,9,0,1,1,1,0,1
non_del_00762,non_delivery,upi,1526.25,14,,,1054,6,1,0,0,1,0,0
non_del_00763,non_delivery,netbanking,3385.81,16,,,1733,7,0,1,1,1,0,1
non_del_00764,non_delivery,upi,67.75,21,,,325,8,0,0,1,1,1,0
non_del_00765,non_delivery,upi,1809.09,18,,,1157,5,1,0,1,1,0,0
non_del_00766,non_delivery,upi,1720.62,10,,,16,5,1,1,1,1,0,1
non_del_00767,non_delivery,upi,1105.5,16,,,1668,6,0,1,1,1,0,1
non_del_00768,non_delivery,netbanking,1502.86,13,,,1310,9,1,1,1,1,0,1
non_del_00769,non_delivery,upi,5126.57,20,,,1927,4,0,0,1,0,0,0
non_del_00770,non_delivery,netbanking,153.12,16,,,600,8,0,1,1,1,0,1
non_del_00771,non_delivery,upi,839.46,23,,,1464,3,0,0,0,1,0,0
non_del_00772,non_delivery,upi,974.14,36,,,1538,8,1,1,1,0,0,1
non_del_00773,non_delivery,upi,1621.49,14,,,62,3,0,1,1,1,0,1
non_del_00774,non_delivery,netbanking,1430.68,2,,,1518,4,1,0,0,1,0,0
non_del_00775,non_delivery,upi,2016.27,36,,,1423,6,1,1,1,1,1,1
non_del_00776,non_delivery,upi,249.17,8,,,1228,8,3,0,0,1,0,0
non_del_00777,non_delivery,upi,1994.18,41,,,1127,6,2,0,1,1,0,1
non_del_00778,non_delivery,upi,5100.95,23,,,1600,15,1,1,1,1,0,1
non_del_00779,non_delivery,upi,1807.67,23,,,207,5,2,0,1,1,0,0
non_del_00780,non_delivery,upi,1469.04,18,,,786,5,0,0,0,1,0,0
non_del_00781,non_delivery,upi,1652.85,32,,,541,12,0,1,1,1,0,1
non_del_00782,non_delivery,upi,1324.5,29,,,1690,6,0,1,1,1,0,1
non_del_00783,non_delivery,upi,2882.0,41,,,338,7,1,1,1,0,0,1
non_del_00784,non_delivery,netbanking,2225.79,0,,,122,5,0,1,0,1,0,1
non_del_00785,non_delivery,netbanking,2119.75,8,,,1849,5,0,1,1,1,0,1
non_del_00786,non_delivery,netbanking,3848.22,12,,,793,4,1,1,1,1,0,1
non_del_00787,non_delivery,netbanking,2902.53,8,,,1590,5,0,1,1,0,0,1
non_del_00788,non_delivery,upi,153.41,42,,,467,5,0,1,1,0,0,1
non_del_00789,non_delivery,upi,1302.53,3,,,1402,7,0,1,1,0,0,1
non_del_00790,non_delivery,upi,578.91,5,,,1851,6,1,1,1,1,1,1
non_del_00791,non_delivery,upi,946.99,19,,,1526,11,0,1,1,1,0,1
non_del_00792,non_delivery,netbanking,1121.52,11,,,589,3,1,0,1,1,0,1
non_del_00793,non_delivery,upi,920.74,14,,,1202,4,0,1,1,0,0,1
non_del_00794,non_delivery,upi,2990.26,27,,,1663,6,0,0,0,1,0,1
non_del_00795,non_delivery,upi,2669.43,25,,,1710,5,0,1,1,1,0,1
non_del_00796,non_delivery,netbanking,1298.18,38,,,599,5,0,0,1,0,0,1
non_del_00797,non_delivery,upi,2601.56,20,,,457,10,0,1,1,1,1,1
non_del_00798,non_delivery,upi,2376.58,42,,,867,3,1,1,0,1,0,0
non_del_00799,non_delivery,upi,1915.38,8,,,501,4,1,0,0,1,0,0
non_del_00800,non_delivery,netbanking,1578.62,8,,,1440,5,0,1,1,1,1,1
non_del_00801,non_delivery,netbanking,3198.37,17,,,1183,7,1,0,0,1,0,0
non_del_00802,non_delivery,upi,1719.09,5,,,959,3,1,1,1,1,0,1
non_del_00803,non_delivery,netbanking,2075.47,1,,,1620,9,0,0,0,1,0,0
non_del_00804,non_delivery,upi,1977.11,16,,,428,5,0,1,1,1,0,1
non_del_00805,non_delivery,upi,1154.72,24,,,1671,7,0,1,1,1,0,1
non_del_00806,non_delivery,upi,1105.4,12,,,1127,9,0,0,0,1,0,1
non_del_00807,non_delivery,upi,1501.5,12,,,1952,4,1,1,1,1,0,1
non_del_00808,non_delivery,upi,2954.91,4,,,1199,1,2,1,1,1,0,1
non_del_00809,non_delivery,upi,1618.54,5,,,1524,5,0,0,1,1,0,1
non_del_00810,non_delivery,netbanking,313.62,39,,,380,3,1,1,1,1,0,1
non_del_00811,non_delivery,upi,2218.97,2,,,466,8,0,0,1,1,0,1
non_del_00812,non_delivery,upi,1195.63,31,,,1112,5,0,1,1,1,1,1
non_del_00813,non_delivery,upi,912.69,32,,,462,3,0,1,1,1,1,1
non_del_00814,non_delivery,netbanking,2770.63,9,,,89,6,0,1,1,1,0,1
non_del_00815,non_delivery,upi,2757.56,11,,,891,7,0,0,0,1,1,0
non_del_00816,non_delivery,upi,1926.98,16,,,527,5,0,1,1,1,0,0
non_del_00817,non_delivery,upi,1422.98,29,,,1300,10,1,1,1,1,0,1
non_del_00818,non_delivery,upi,1234.19,1,,,1153,5,0,1,1,0,0,1
non_del_00819,non_delivery,upi,585.52,36,,,1026,6,0,1,1,0,0,1
non_del_00820,non_delivery,netbanking,156.47,15,,,1662,9,0,1,1,1,0,1
non_del_00821,non_delivery,upi,1301.57,22,,,135,10,0,1,1,1,0,1
non_del_00822,non_delivery,upi,1323.39,40,,,1568,3,0,0,0,1,0,0
non_del_00823,non_delivery,netbanking,861.42,5,,,964,9,1,0,1,1,0,0
non_del_00824,non_delivery,netbanking,3837.06,42,,,1393,4,1,0,0,1,0,0
non_del_00825,non_delivery,upi,1162.69,27,,,1634,2,0,0,0,1,0,1
non_del_00826,non_delivery,upi,1910.65,19,,,604,5,2,1,0,0,0,0
non_del_00827,non_delivery,netbanking,2193.01,3,,,481,8,0,1,1,1,0,1
non_del_00828,non_delivery,upi,2403.4,3,,,1506,9,0,1,1,1,0,1
non_del_00829,non_delivery,upi,1050.68,36,,,1270,10,1,0,0,1,0,1
non_del_00830,non_delivery,upi,1394.41,18,,,373,4,0,1,0,1,0,1
non_del_00831,non_delivery,upi,1778.56,34,,,540,13,0,0,1,1,0,1
non_del_00832,non_delivery,upi,1055.74,37,,,1708,7,1,0,1,1,0,1
non_del_00833,non_delivery,netbanking,3602.64,18,,,1111,9,0,1,0,1,0,1
non_del_00834,non_delivery,upi,6553.22,14,,,1822,9,2,0,0,1,0,0
non_del_00835,non_delivery,upi,2150.47,12,,,1402,5,0,1,1,1,0,1
non_del_00836,non_delivery,upi,2135.98,28,,,413,3,0,1,1,1,0,1
non_del_00837,non_delivery,upi,3436.44,31,,,415,6,1,1,1,0,0,1
non_del_00838,non_delivery,netbanking,2966.79,15,,,1930,7,0,0,0,1,0,0
non_del_00839,non_delivery,netbanking,1724.52,25,,,1479,5,0,0,1,1,0,1
non_del_00840,non_delivery,netbanking,4888.3,24,,,1189,8,1,1,1,0,0,1
non_del_00841,non_delivery,netbanking,1096.36,6,,,1353,6,1,1,1,1,0,1
non_del_00842,non_delivery,upi,2788.85,23,,,829,6,1,1,1,0,1,1
non_del_00843,non_delivery,upi,1385.69,34,,,626,6,0,0,0,1,0,0
non_del_00844,non_delivery,upi,2325.81,43,,,1647,7,2,1,1,1,0,0
non_del_00845,non_delivery,netbanking,1283.95,15,,,1790,8,0,0,0,0,0,1
non_del_00846,non_delivery,upi,4787.06,10,,,1812,8,0,1,1,1,0,1
non_del_00847,non_delivery,upi,3547.07,40,,,1561,9,1,1,1,0,0,1
non_del_00848,non_delivery,upi,2245.21,41,,,1743,3,0,0,0,1,0,0
non_del_00849,non_delivery,upi,2999.09,37,,,1042,9,0,0,0,1,1,0
non_del_00850,non_delivery,upi,864.99,15,,,623,10,0,1,1,1,1,1
non_del_00851,non_delivery,netbanking,497.61,12,,,166,3,0,1,1,0,0,1
non_del_00852,non_delivery,upi,1064.48,28,,,618,3,3,1,1,1,0,1
non_del_00853,non_delivery,upi,4700.54,11,,,881,6,0,1,1,0,1,1
non_del_00854,non_delivery,upi,1280.31,34,,,168,8,1,1,1,1,1,1
non_del_00855,non_delivery,upi,3126.79,17,,,660,8,1,0,1,1,0,1
non_del_00856,non_delivery,upi,1480.13,14,,,1857,8,2,1,1,1,0,1
non_del_00857,non_delivery,upi,1548.13,36,,,525,5,1,1,1,1,0,1
non_del_00858,non_delivery,upi,1294.19,15,,,786,4,0,1,1,1,0,1
non_del_00859,non_delivery,upi,1228.77,5,,,1287,2,0,1,1,1,0,1
non_del_00860,non_delivery,netbanking,2979.53,35,,,1770,8,1,1,1,1,0,1
non_del_00861,non_delivery,upi,1243.61,14,,,1843,3,0,0,1,1,1,0
non_del_00862,non_delivery,netbanking,1217.68,29,,,1624,7,0,1,0,1,0,1
non_del_00863,non_delivery,netbanking,1738.92,29,,,293,2,3,0,0,1,0,0
non_del_00864,non_delivery,upi,1396.7,3,,,224,9,1,1,1,1,0,1
non_del_00865,non_delivery,upi,925.28,1,,,1483,7,1,1,1,1,0,1
non_del_00866,non_delivery,upi,2764.58,36,,,1770,11,0,0,0,1,0,1
non_del_00867,non_delivery,upi,2027.49,2,,,1243,4,0,1,1,1,0,1
non_del_00868,non_delivery,upi,1183.66,14,,,1828,11,0,1,1,1,0,1
non_del_00869,non_delivery,upi,927.5,34,,,1334,2,0,0,0,1,0,1
non_del_00870,non_delivery,netbanking,3481.4,7,,,702,1,0,1,1,1,0,1
non_del_00871,non_delivery,netbanking,642.27,23,,,1690,7,0,0,0,1,0,0
non_del_00872,non_delivery,upi,2527.25,5,,,1515,5,0,1,1,1,0,1
non_del_00873,non_delivery,netbanking,301.64,25,,,751,4,0,1,1,1,0,1
non_del_00874,non_delivery,netbanking,1863.54,32,,,1179,7,0,1,1,1,0,1
non_del_00875,non_delivery,upi,1900.78,11,,,1159,9,0,1,1,1,0,1
non_del_00876,non_delivery,upi,545.67,12,,,199,8,1,1,1,1,0,1
non_del_00877,non_delivery,netbanking,586.8,23,,,554,9,2,0,1,1,0,1
non_del_00878,non_delivery,netbanking,1947.13,35,,,456,8,2,1,1,1,0,1
non_del_00879,non_delivery,netbanking,571.13,24,,,569,4,0,1,1,1,0,1
non_del_00880,non_delivery,upi,3964.05,31,,,1051,6,0,0,1,0,0,1
non_del_00881,non_delivery,netbanking,1195.31,18,,,1027,7,0,1,1,1,0,1
non_del_00882,non_delivery,upi,4410.38,5,,,1716,9,1,0,0,1,0,0
non_del_00883,non_delivery,upi,3808.47,43,,,15,7,0,1,1,1,1,1
non_del_00884,non_delivery,upi,1593.47,35,,,1649,1,0,0,0,1,0,0
non_del_00885,non_delivery,netbanking,1992.18,2,,,496,6,0,1,1,0,0,1
non_del_00886,non_delivery,upi,3346.4,12,,,702,8,1,0,0,1,0,0
non_del_00887,non_delivery,upi,737.69,18,,,304,8,0,1,1,1,0,1
non_del_00888,non_delivery,netbanking,1278.66,3,,,27,7,0,1,1,1,0,1
non_del_00889,non_delivery,upi,4339.76,38,,,240,1,0,0,0,1,0,0
non_del_00890,non_delivery,netbanking,3096.27,7,,,449,4,1,0,0,1,1,0
non_del_00891,non_delivery,upi,1452.53,9,,,769,4,0,1,1,1,0,1
non_del_00892,non_delivery,upi,2004.34,14,,,624,7,1,0,1,1,0,1
non_del_00893,non_delivery,upi,1038.94,42,,,209,8,0,0,1,1,1,1
non_del_00894,non_delivery,netbanking,1362.3,10,,,676,4,2,1,1,1,1,0
non_del_00895,non_delivery,netbanking,2500.52,19,,,309,8,1,1,1,1,0,1
non_del_00896,non_delivery,upi,1365.78,30,,,1367,2,1,0,0,1,0,1
non_del_00897,non_delivery,netbanking,2771.11,7,,,1337,8,0,1,1,1,0,1
non_del_00898,non_delivery,netbanking,571.55,4,,,126,5,1,0,0,1,0,0
non_del_00899,non_delivery,upi,2481.33,4,,,1303,6,0,1,1,1,0,1
non_del_00900,non_delivery,upi,810.07,8,,,1816,5,0,0,1,1,0,1
non_del_00901,non_delivery,netbanking,1561.4,14,,,1890,6,1,1,1,1,0,1
non_del_00902,non_delivery,upi,990.41,42,,,114,3,1,0,0,1,0,0
non_del_00903,non_delivery,netbanking,2485.83,41,,,1840,4,0,1,1,1,0,1
non_del_00904,non_delivery,upi,624.51,25,,,814,8,1,0,1,1,0,1
non_del_00905,non_delivery,netbanking,2793.16,42,,,1748,7,2,1,1,1,0,1
non_del_00906,non_delivery,netbanking,1725.95,1,,,408,7,0,1,1,1,0,1
non_del_00907,non_delivery,upi,1465.89,25,,,1382,4,0,1,1,1,0,1
non_del_00908,non_delivery,upi,1097.37,19,,,1605,1,0,0,1,1,0,1
non_del_00909,non_delivery,upi,1261.56,5,,,533,4,1,1,1,1,0,1
non_del_00910,non_delivery,netbanking,3754.1,24,,,1475,8,1,1,1,1,0,1
non_del_00911,non_delivery,upi,1080.02,20,,,357,4,3,0,1,1,0,1
non_del_00912,non_delivery,upi,3771.88,34,,,1419,2,1,0,1,1,1,0
non_del_00913,non_delivery,netbanking,4560.7,18,,,1898,8,1,1,1,0,0,1
non_del_00914,non_delivery,upi,1441.85,19,,,599,2,1,1,1,1,0,1
non_del_00915,non_delivery,upi,497.29,10,,,1919,5,1,1,1,1,0,1
non_del_00916,non_delivery,upi,3189.08,21,,,1334,4,1,1,1,1,1,0
non_del_00917,non_delivery,netbanking,3166.02,3,,,1009,3,0,0,0,1,0,1
non_del_00918,non_delivery,upi,3806.76,25,,,655,4,2,0,0,1,0,0
non_del_00919,non_delivery,netbanking,1642.02,17,,,1097,5,0,1,1,0,0,1
non_del_00920,non_delivery,upi,2143.72,12,,,1967,4,1,1,1,1,0,1
non_del_00921,non_delivery,netbanking,1249.65,16,,,11,6,0,1,1,0,1,1
non_del_00922,non_delivery,upi,1209.59,40,,,1732,4,1,1,1,1,0,1
non_del_00923,non_delivery,upi,2069.32,31,,,298,3,1,1,1,1,1,1
non_del_00924,non_delivery,netbanking,3366.2,38,,,1752,9,1,1,1,1,0,1
non_del_00925,non_delivery,netbanking,2900.48,17,,,1092,6,0,0,1,1,1,1
non_del_00926,non_delivery,upi,1779.86,17,,,1797,5,3,1,1,1,0,1
non_del_00927,non_delivery,upi,3547.69,0,,,364,9,0,0,1,1,0,1
non_del_00928,non_delivery,upi,637.81,30,,,96,5,1,0,0,0,0,0
non_del_00929,non_delivery,upi,6961.26,0,,,957,5,0,0,0,1,1,0
non_del_00930,non_delivery,netbanking,697.11,43,,,1556,3,0,1,1,1,0,1
non_del_00931,non_delivery,netbanking,1679.11,30,,,1590,4,0,1,1,0,0,1
non_del_00932,non_delivery,upi,2047.36,20,,,1529,5,0,0,0,1,0,1
non_del_00933,non_delivery,upi,2100.93,29,,,1601,6,0,1,1,1,0,1
non_del_00934,non_delivery,upi,3324.13,44,,,1551,9,2,1,1,1,0,1
non_del_00935,non_delivery,upi,908.59,7,,,1723,4,0,1,1,1,0,1
non_del_00936,non_delivery,upi,2196.69,33,,,341,6,0,0,0,1,0,0
non_del_00937,non_delivery,netbanking,2747.15,38,,,472,6,1,0,0,1,0,0
non_del_00938,non_delivery,upi,3633.47,26,,,7,3,1,0,1,1,0,1
non_del_00939,non_delivery,upi,1430.42,29,,,864,4,1,1,1,1,0,1
non_del_00940,non_delivery,netbanking,1920.12,22,,,526,2,0,0,0,1,0,0
non_del_00941,non_delivery,upi,1743.74,6,,,1254,12,1,1,1,1,0,1
non_del_00942,non_delivery,upi,2660.59,44,,,1106,10,0,1,1,0,1,0
non_del_00943,non_delivery,upi,2672.12,12,,,1162,3,0,0,1,1,0,1
non_del_00944,non_delivery,upi,1387.93,17,,,1317,4,0,0,1,1,0,0
non_del_00945,non_delivery,upi,1720.63,43,,,1998,9,1,1,1,1,0,1
non_del_00946,non_delivery,upi,1810.44,2,,,213,8,2,1,1,1,0,1
non_del_00947,non_delivery,netbanking,794.85,18,,,553,4,0,1,1,1,0,1
non_del_00948,non_delivery,upi,2279.02,25,,,835,5,0,1,1,1,0,1
non_del_00949,non_delivery,upi,2220.03,10,,,143,7,1,1,1,1,0,1
non_del_00950,non_delivery,netbanking,801.57,30,,,1637,13,1,1,1,0,0,1
non_del_00951,non_delivery,upi,2381.37,23,,,776,9,0,1,1,1,0,1
non_del_00952,non_delivery,upi,7576.5,11,,,334,9,2,1,0,1,0,0
non_del_00953,non_delivery,upi,991.15,9,,,1036,12,1,1,1,1,0,1
non_del_00954,non_delivery,upi,794.94,12,,,384,5,0,0,0,1,0,1
non_del_00955,non_delivery,upi,2724.43,35,,,775,4,0,1,1,1,0,1
non_del_00956,non_delivery,netbanking,1381.63,23,,,1289,3,3,0,0,0,0,0
non_del_00957,non_delivery,upi,3330.9,35,,,639,5,1,1,1,1,0,1
non_del_00958,non_delivery,upi,1664.15,32,,,1665,5,0,0,0,1,0,0
non_del_00959,non_delivery,upi,1145.9,36,,,515,10,1,1,1,1,0,1
non_del_00960,non_delivery,upi,1645.12,38,,,230,4,0,1,1,1,0,1
non_del_00961,non_delivery,netbanking,2671.66,27,,,855,8,1,1,1,1,0,1
non_del_00962,non_delivery,netbanking,2612.18,16,,,383,5,0,1,1,1,1,1
non_del_00963,non_delivery,netbanking,580.38,31,,,1378,6,2,0,0,1,0,0
non_del_00964,non_delivery,upi,2666.57,42,,,1048,3,1,0,1,1,0,0
non_del_00965,non_delivery,upi,1847.05,14,,,298,5,0,1,1,0,0,1
non_del_00966,non_delivery,netbanking,1953.02,21,,,673,6,0,1,1,1,0,1
non_del_00967,non_delivery,upi,2280.14,39,,,1731,8,0,1,1,1,0,1
non_del_00968,non_delivery,upi,783.06,26,,,1637,8,1,1,0,0,0,1
non_del_00969,non_delivery,upi,560.01,6,,,1282,5,0,1,1,1,0,1
non_del_00970,non_delivery,upi,597.46,15,,,1806,5,0,1,1,1,0,1
non_del_00971,non_delivery,netbanking,3200.13,11,,,215,8,1,1,1,1,0,1
non_del_00972,non_delivery,netbanking,3183.08,21,,,1464,6,0,0,0,0,0,0
non_del_00973,non_delivery,upi,209.85,44,,,48,4,1,1,1,1,1,1
non_del_00974,non_delivery,upi,1717.96,37,,,1200,6,1,1,1,1,0,1
non_del_00975,non_delivery,netbanking,1224.04,43,,,103,4,0,1,1,1,0,1
non_del_00976,non_delivery,upi,864.28,33,,,684,8,0,0,1,1,0,1
non_del_00977,non_delivery,netbanking,3606.42,22,,,181,6,2,1,1,1,1,0
non_del_00978,non_delivery,upi,4066.46,29,,,508,6,2,0,0,1,0,0
non_del_00979,non_delivery,netbanking,2017.17,22,,,1287,2,0,1,1,0,0,1
non_del_00980,non_delivery,upi,1170.01,1,,,1564,5,0,1,1,1,0,1
non_del_00981,non_delivery,upi,1329.53,5,,,1881,9,0,1,1,0,0,1
non_del_00982,non_delivery,netbanking,752.64,24,,,1976,5,1,1,0,1,1,0
non_del_00983,non_delivery,netbanking,1313.87,29,,,267,9,2,1,1,1,0,1
non_del_00984,non_delivery,netbanking,954.66,11,,,1839,9,2,1,1,1,0,0
non_del_00985,non_delivery,upi,3899.24,1,,,569,5,2,1,1,1,0,1
non_del_00986,non_delivery,netbanking,395.51,3,,,1769,3,0,1,1,1,0,1
non_del_00987,non_delivery,upi,2968.96,14,,,1731,10,1,1,1,1,0,1
non_del_00988,non_delivery,upi,906.01,38,,,1838,7,0,0,0,1,0,0
non_del_00989,non_delivery,upi,2650.89,18,,,1011,4,0,0,1,1,0,1
