case_id,reason_code,payment_rail,order_value,days_since_transaction,device_ip_match_history,auth_flow_type,customer_account_age_days,customer_past_order_count,customer_past_dispute_count,delivery_confirmed,tracking_available,merchant_comm_log_exists,refund_already_issued,label
upi_unauth_00522,upi_unauthorized,upi,4111.44,2,1.0,pin_entry,337,7,0,,,1,0,1
upi_unauth_00523,upi_unauthorized,upi,1295.27,17,0.35,pin_entry,762,8,0,,,1,0,1
upi_unauth_00524,upi_unauthorized,upi,1596.67,29,0.783,pin_entry,476,7,1,,,1,0,0
upi_unauth_00525,upi_unauthorized,upi,1068.49,2,1.0,collect_request,1439,8,0,,,1,0,1
upi_unauth_00526,upi_unauthorized,upi,783.93,9,0.0,collect_request,60,7,0,,,1,0,0
upi_unauth_00527,upi_unauthorized,upi,2718.4,25,0.805,collect_request,1281,8,0,,,1,0,1
upi_unauth_00528,upi_unauthorized,upi,668.9,16,1.0,pin_entry,1728,6,0,,,1,1,1
upi_unauth_00529,upi_unauthorized,upi,2801.54,5,0.806,collect_request,1575,10,0,,,1,0,1
upi_unauth_00530,upi_unauthorized,upi,2736.25,6,1.0,pin_entry,614,12,0,,,0,0,1
upi_unauth_00531,upi_unauthorized,upi,2214.04,22,1.0,collect_request,1793,4,0,,,1,0,1
upi_unauth_00532,upi_unauthorized,upi,1716.14,25,1.0,collect_request,724,10,0,,,1,0,1
upi_unauth_00533,upi_unauthorized,upi,1448.28,10,0.883,collect_request,1360,10,0,,,0,0,1
upi_unauth_00534,upi_unauthorized,upi,945.7,14,0.892,collect_request,1013,8,1,,,1,0,1
upi_unauth_00535,upi_unauthorized,upi,6472.54,23,0.0,autopay,136,5,1,,,1,0,0
upi_unauth_00536,upi_unauthorized,upi,2137.79,5,1.0,pin_entry,6,7,0,,,1,0,1
upi_unauth_00537,upi_unauthorized,upi,2081.75,6,0.756,pin_entry,367,6,0,,,1,0,1
upi_unauth_00538,upi_unauthorized,upi,1116.16,23,1.0,pin_entry,1869,10,1,,,1,1,1
upi_unauth_00539,upi_unauthorized,upi,6022.91,5,1.0,collect_request,1908,12,0,,,0,0,1
upi_unauth_00540,upi_unauthorized,upi,1527.44,23,1.0,collect_request,820,17,1,,,1,0,1
upi_unauth_00541,upi_unauthorized,upi,3002.36,14,0.0,pin_entry,1937,13,0,,,1,0,1
upi_unauth_00542,upi_unauthorized,upi,3434.77,29,1.0,collect_request,99,7,0,,,1,0,1
upi_unauth_00543,upi_unauthorized,upi,2719.93,0,1.0,pin_entry,1934,9,0,,,1,1,1
upi_unauth_00544,upi_unauthorized,upi,652.32,28,1.0,collect_request,462,11,1,,,0,0,1
upi_unauth_00545,upi_unauthorized,upi,3990.36,6,0.0,collect_request,74,12,0,,,1,0,0
upi_unauth_00546,upi_unauthorized,upi,1514.23,1,0.892,pin_entry,1515,9,0,,,1,0,1
upi_unauth_00547,upi_unauthorized,upi,4376.96,21,1.0,pin_entry,765,14,1,,,1,0,1
upi_unauth_00548,upi_unauthorized,upi,2372.34,15,0.0,pin_entry,585,9,0,,,1,0,0
upi_unauth_00549,upi_unauthorized,upi,3585.2,25,1.0,pin_entry,1519,7,1,,,1,1,1
upi_unauth_00550,upi_unauthorized,upi,5758.72,3,0.814,collect_request,666,7,1,,,1,0,1
upi_unauth_00551,upi_unauthorized,upi,3887.72,2,1.0,autopay,1506,8,0,,,1,0,1
upi_unauth_00552,upi_unauthorized,upi,3647.38,17,0.8,collect_request,391,13,2,,,1,0,1
upi_unauth_00553,upi_unauthorized,upi,4117.26,26,0.0,pin_entry,172,5,0,,,1,0,0
upi_unauth_00554,upi_unauthorized,upi,1255.37,12,1.0,collect_request,650,9,1,,,1,0,0
upi_unauth_00555,upi_unauthorized,upi,4505.59,23,1.0,collect_request,1219,7,0,,,1,0,1
upi_unauth_00556,upi_unauthorized,upi,2009.95,27,1.0,pin_entry,450,9,0,,,1,0,1
upi_unauth_00557,upi_unauthorized,upi,2062.7,26,0.694,collect_request,286,5,1,,,1,0,1
upi_unauth_00558,upi_unauthorized,upi,2656.1,15,0.0,pin_entry,1498,10,1,,,0,0,1
upi_unauth_00559,upi_unauthorized,upi,1863.63,20,1.0,pin_entry,986,4,1,,,1,0,0
upi_unauth_00560,upi_unauthorized,upi,1032.64,15,0.0,pin_entry,863,6,0,,,1,0,0
upi_unauth_00561,upi_unauthorized,upi,2506.02,20,1.0,pin_entry,480,10,1,,,1,0,1
upi_unauth_00562,upi_unauthorized,upi,2070.56,17,0.35,collect_request,36,13,0,,,1,0,1
upi_unauth_00563,upi_unauthorized,upi,2012.49,15,1.0,pin_entry,107,4,0,,,1,0,1
upi_unauth_00564,upi_unauthorized,upi,2314.16,13,0.0,pin_entry,1363,9,0,,,1,0,0
upi_unauth_00565,upi_unauthorized,upi,240.87,19,1.0,pin_entry,160,3,1,,,1,0,1
upi_unauth_00566,upi_unauthorized,upi,2024.38,22,1.0,pin_entry,494,5,1,,,1,1,0
upi_unauth_00567,upi_unauthorized,upi,6243.74,27,0.0,pin_entry,1821,8,0,,,1,1,0
upi_unauth_00568,upi_unauthorized,upi,5917.15,18,1.0,pin_entry,688,7,1,,,1,0,1
upi_unauth_00569,upi_unauthorized,upi,2572.79,3,1.0,collect_request,1489,7,2,,,1,0,1
upi_unauth_00570,upi_unauthorized,upi,2507.36,17,0.942,pin_entry,687,10,0,,,1,0,1
upi_unauth_00571,upi_unauthorized,upi,161.3,9,0.0,collect_request,1863,10,0,,,1,0,1
upi_unauth_00572,upi_unauthorized,upi,1588.78,0,0.936,pin_entry,1643,5,1,,,1,0,1
upi_unauth_00573,upi_unauthorized,upi,4088.65,2,0.825,collect_request,940,6,2,,,1,0,0
upi_unauth_00574,upi_unauthorized,upi,1827.29,17,1.0,collect_request,1369,7,1,,,1,0,1
upi_unauth_00575,upi_unauthorized,upi,5072.67,28,0.838,pin_entry,827,4,0,,,1,1,1
upi_unauth_00576,upi_unauthorized,upi,4865.92,15,1.0,pin_entry,1888,6,0,,,1,1,1
upi_unauth_00577,upi_unauthorized,upi,1562.71,13,1.0,autopay,717,13,1,,,0,0,1
upi_unauth_00578,upi_unauthorized,upi,2720.38,2,1.0,collect_request,1673,9,1,,,1,1,1
upi_unauth_00579,upi_unauthorized,upi,6574.68,20,1.0,collect_request,1232,6,0,,,1,0,1
upi_unauth_00580,upi_unauthorized,upi,636.97,1,0.0,pin_entry,1287,4,2,,,1,0,0
upi_unauth_00581,upi_unauthorized,upi,1860.47,25,1.0,pin_entry,703,8,0,,,1,0,1
upi_unauth_00582,upi_unauthorized,upi,569.72,24,0.959,collect_request,1665,5,0,,,1,0,1
upi_unauth_00583,upi_unauthorized,upi,1176.06,29,0.0,autopay,1492,7,0,,,1,0,0
upi_unauth_00584,upi_unauthorized,upi,7863.89,8,0.0,pin_entry,1630,6,1,,,1,0,0
upi_unauth_00585,upi_unauthorized,upi,1859.95,4,1.0,collect_request,1602,4,0,,,1,0,1
upi_unauth_00586,upi_unauthorized,upi,326.43,8,1.0,collect_request,316,9,1,,,1,1,0
upi_unauth_00587,upi_unauthorized,upi,1022.77,23,0.919,pin_entry,1751,7,1,,,0,0,1
upi_unauth_00588,upi_unauthorized,upi,505.21,6,1.0,pin_entry,1683,7,0,,,1,0,1
upi_unauth_00589,upi_unauthorized,upi,2799.0,26,1.0,pin_entry,486,6,0,,,1,0,1
upi_unauth_00590,upi_unauthorized,upi,3398.7,4,1.0,pin_entry,1963,12,0,,,1,0,1
upi_unauth_00591,upi_unauthorized,upi,4547.2,1,0.755,collect_request,1054,7,1,,,1,0,1
upi_unauth_00592,upi_unauthorized,upi,3936.69,6,0.404,pin_entry,644,12,0,,,1,0,1
upi_unauth_00593,upi_unauthorized,upi,669.65,22,0.892,pin_entry,447,6,0,,,1,0,1
upi_unauth_00594,upi_unauthorized,upi,3276.37,18,1.0,collect_request,730,8,0,,,1,1,0
upi_unauth_00595,upi_unauthorized,upi,2236.8,10,1.0,collect_request,76,4,0,,,1,0,1
upi_unauth_00596,upi_unauthorized,upi,5002.59,19,0.0,pin_entry,1381,8,0,,,1,0,0
upi_unauth_00597,upi_unauthorized,upi,4252.11,19,0.0,pin_entry,1415,3,0,,,1,0,0
upi_unauth_00598,upi_unauthorized,upi,8542.47,16,1.0,pin_entry,1335,5,1,,,1,1,1
upi_unauth_00599,upi_unauthorized,upi,1100.78,15,0.293,collect_request,1098,8,0,,,1,0,1
upi_unauth_00600,upi_unauthorized,upi,959.62,3,1.0,pin_entry,726,2,0,,,1,1,1
upi_unauth_00601,upi_unauthorized,upi,1671.74,7,0.823,pin_entry,1448,12,1,,,1,0,1
upi_unauth_00602,upi_unauthorized,upi,2306.91,15,0.0,pin_entry,1742,3,0,,,0,0,0
upi_unauth_00603,upi_unauthorized,upi,1408.49,4,0.95,collect_request,176,6,0,,,1,0,1
upi_unauth_00604,upi_unauthorized,upi,1154.33,14,0.857,collect_request,766,7,0,,,1,0,1
upi_unauth_00605,upi_unauthorized,upi,3121.52,3,0.767,pin_entry,1991,9,0,,,1,0,1
upi_unauth_00606,upi_unauthorized,upi,1667.47,23,1.0,collect_request,1724,5,0,,,1,0,1
upi_unauth_00607,upi_unauthorized,upi,1357.15,3,0.907,collect_request,1988,8,1,,,0,0,1
upi_unauth_00608,upi_unauthorized,upi,668.35,2,1.0,pin_entry,367,8,1,,,1,0,1
upi_unauth_00609,upi_unauthorized,upi,184.04,19,0.0,collect_request,930,10,0,,,1,0,0
upi_unauth_00610,upi_unauthorized,upi,6043.61,6,0.838,pin_entry,261,10,0,,,0,0,1
upi_unauth_00611,upi_unauthorized,upi,5924.44,10,0.87,autopay,1732,11,0,,,1,0,1
upi_unauth_00612,upi_unauthorized,upi,4342.24,9,1.0,pin_entry,1038,11,1,,,1,0,1
upi_unauth_00613,upi_unauthorized,upi,3658.08,6,0.506,pin_entry,487,7,1,,,1,0,1
upi_unauth_00614,upi_unauthorized,upi,1541.34,22,0.93,pin_entry,181,6,0,,,1,0,1
upi_unauth_00615,upi_unauthorized,upi,3764.51,20,1.0,pin_entry,1475,6,0,,,1,0,1
upi_unauth_00616,upi_unauthorized,upi,895.16,7,0.0,collect_request,1623,6,1,,,0,0,0
upi_unauth_00617,upi_unauthorized,upi,2671.29,20,0.9,collect_request,1758,8,1,,,1,0,1
upi_unauth_00618,upi_unauthorized,upi,1257.91,21,1.0,pin_entry,1942,8,0,,,1,0,1
upi_unauth_00619,upi_unauthorized,upi,3775.59,16,1.0,collect_request,1629,11,1,,,1,0,1
upi_unauth_00620,upi_unauthorized,upi,6870.2,17,1.0,collect_request,1572,9,1,,,1,0,1
upi_unauth_00621,upi_unauthorized,upi,1019.1,28,1.0,collect_request,1623,12,1,,,1,0,1
upi_unauth_00622,upi_unauthorized,upi,1606.29,13,0.0,pin_entry,1997,5,1,,,1,0,0
upi_unauth_00623,upi_unauthorized,upi,2633.98,11,1.0,pin_entry,926,11,1,,,1,0,1
upi_unauth_00624,upi_unauthorized,upi,379.09,16,1.0,pin_entry,1517,9,2,,,1,0,0
upi_unauth_00625,upi_unauthorized,upi,532.93,25,1.0,collect_request,1640,9,0,,,1,0,1
upi_unauth_00626,upi_unauthorized,upi,6737.76,21,1.0,collect_request,233,6,0,,,0,0,1
upi_unauth_00627,upi_unauthorized,upi,3131.54,2,0.838,collect_request,1381,9,1,,,0,0,1
upi_unauth_00628,upi_unauthorized,upi,1469.76,13,1.0,collect_request,678,8,0,,,1,0,1
upi_unauth_00629,upi_unauthorized,upi,2426.11,22,0.883,pin_entry,265,13,0,,,1,0,1
upi_unauth_00630,upi_unauthorized,upi,1677.61,6,1.0,collect_request,341,11,0,,,0,0,1
upi_unauth_00631,upi_unauthorized,upi,2693.42,29,0.0,pin_entry,229,5,0,,,1,0,0
upi_unauth_00632,upi_unauthorized,upi,1730.21,24,0.0,pin_entry,1795,5,0,,,1,0,0
upi_unauth_00633,upi_unauthorized,upi,2282.94,25,0.0,pin_entry,1544,4,0,,,1,0,0
upi_unauth_00634,upi_unauthorized,upi,4013.78,2,0.0,pin_entry,205,8,0,,,1,0,0
upi_unauth_00635,upi_unauthorized,upi,3834.57,17,0.0,autopay,1251,11,1,,,1,0,0
upi_unauth_00636,upi_unauthorized,upi,6487.96,15,0.0,pin_entry,1321,10,1,,,0,0,0
upi_unauth_00637,upi_unauthorized,upi,3294.23,18,0.0,collect_request,1039,11,0,,,1,1,0
upi_unauth_00638,upi_unauthorized,upi,2545.5,25,0.0,collect_request,1212,8,0,,,1,0,0
upi_unauth_00639,upi_unauthorized,upi,7132.55,10,0.0,collect_request,1814,9,0,,,1,0,1
upi_unauth_00640,upi_unauthorized,upi,2101.11,16,0.0,autopay,1038,9,1,,,1,0,1
upi_unauth_00641,upi_unauthorized,upi,212.31,20,1.0,pin_entry,1319,6,0,,,1,0,0
upi_unauth_00642,upi_unauthorized,upi,4379.51,22,1.0,pin_entry,1142,12,0,,,1,0,1
upi_unauth_00643,upi_unauthorized,upi,3017.02,23,0.907,pin_entry,792,3,0,,,1,0,1
upi_unauth_00644,upi_unauthorized,upi,2455.28,10,0.0,pin_entry,1781,4,1,,,1,0,0
upi_unauth_00645,upi_unauthorized,upi,4459.8,29,0.965,collect_request,828,10,0,,,0,0,1
upi_unauth_00646,upi_unauthorized,upi,1742.52,0,0.0,pin_entry,1600,5,0,,,1,0,1
upi_unauth_00647,upi_unauthorized,upi,228.18,14,0.0,pin_entry,1210,7,1,,,1,0,1
upi_unauth_00648,upi_unauthorized,upi,4520.7,18,0.0,pin_entry,1370,18,0,,,1,0,0
upi_unauth_00649,upi_unauthorized,upi,1425.46,1,0.782,collect_request,1520,11,1,,,1,1,1
upi_unauth_00650,upi_unauthorized,upi,1057.84,13,0.0,collect_request,1472,10,1,,,0,0,1
upi_unauth_00651,upi_unauthorized,upi,246.22,17,0.0,pin_entry,1129,9,1,,,0,0,0
upi_unauth_00652,upi_unauthorized,upi,4262.42,18,0.0,collect_request,1231,7,0,,,0,1,0
upi_unauth_00653,upi_unauthorized,upi,116.14,3,0.0,pin_entry,1018,7,0,,,1,0,0
upi_unauth_00654,upi_unauthorized,upi,5728.18,8,1.0,collect_request,678,5,0,,,1,1,1
upi_unauth_00655,upi_unauthorized,upi,1885.6,7,1.0,pin_entry,1454,7,0,,,0,0,1
upi_unauth_00656,upi_unauthorized,upi,4404.12,19,0.825,collect_request,1757,8,0,,,0,0,1
upi_unauth_00657,upi_unauthorized,upi,3366.68,9,0.0,pin_entry,1410,7,0,,,0,1,0
upi_unauth_00658,upi_unauthorized,upi,8008.13,17,0.968,pin_entry,1544,8,1,,,1,0,1
upi_unauth_00659,upi_unauthorized,upi,3301.2,21,0.0,collect_request,1660,7,1,,,1,0,0
upi_unauth_00660,upi_unauthorized,upi,5586.36,23,0.0,pin_entry,735,6,0,,,1,0,1
upi_unauth_00661,upi_unauthorized,upi,1563.74,5,0.975,pin_entry,126,8,1,,,1,0,1
upi_unauth_00662,upi_unauthorized,upi,530.51,27,1.0,collect_request,675,7,1,,,1,0,1
upi_unauth_00663,upi_unauthorized,upi,4880.45,4,1.0,pin_entry,1510,8,0,,,1,0,1
upi_unauth_00664,upi_unauthorized,upi,512.79,0,0.0,pin_entry,1631,11,1,,,1,0,1
upi_unauth_00665,upi_unauthorized,upi,4229.82,1,1.0,autopay,1028,7,0,,,1,0,1
upi_unauth_00666,upi_unauthorized,upi,942.86,6,0.856,collect_request,1557,9,0,,,1,1,1
upi_unauth_00667,upi_unauthorized,upi,3060.36,26,0.35,collect_request,150,8,1,,,1,1,0
upi_unauth_00668,upi_unauthorized,upi,8106.44,6,1.0,collect_request,1288,8,2,,,1,0,1
upi_unauth_00669,upi_unauthorized,upi,4002.66,20,0.0,collect_request,1358,8,0,,,1,0,0
upi_unauth_00670,upi_unauthorized,upi,2108.4,12,0.775,collect_request,1016,8,0,,,0,0,1
upi_unauth_00671,upi_unauthorized,upi,3423.3,1,0.892,collect_request,1433,9,0,,,0,0,1
upi_unauth_00672,upi_unauthorized,upi,1612.45,13,0.32,pin_entry,983,14,0,,,1,0,1
upi_unauth_00673,upi_unauthorized,upi,10171.02,0,1.0,collect_request,1047,6,1,,,1,0,1
upi_unauth_00674,upi_unauthorized,upi,1333.16,14,1.0,pin_entry,1208,9,0,,,0,1,1
upi_unauth_00675,upi_unauthorized,upi,2294.54,16,0.0,autopay,1587,5,0,,,0,0,1
upi_unauth_00676,upi_unauthorized,upi,3754.56,15,1.0,pin_entry,498,12,0,,,1,0,1
upi_unauth_00677,upi_unauthorized,upi,3246.92,8,0.74,pin_entry,601,7,0,,,1,0,1
upi_unauth_00678,upi_unauthorized,upi,3515.77,22,1.0,collect_request,838,4,0,,,1,0,1
upi_unauth_00679,upi_unauthorized,upi,1640.96,17,0.48,pin_entry,404,5,0,,,1,0,1
upi_unauth_00680,upi_unauthorized,upi,2039.75,7,0.0,pin_entry,669,12,0,,,1,0,1
upi_unauth_00681,upi_unauthorized,upi,4727.35,13,1.0,collect_request,702,12,1,,,1,1,1
upi_unauth_00682,upi_unauthorized,upi,4568.34,3,0.0,pin_entry,629,7,1,,,1,0,0
upi_unauth_00683,upi_unauthorized,upi,3303.31,27,0.287,pin_entry,820,12,0,,,1,0,1
upi_unauth_00684,upi_unauthorized,upi,6056.44,22,1.0,collect_request,1010,7,0,,,1,1,1
upi_unauth_00685,upi_unauthorized,upi,4856.67,8,1.0,pin_entry,1392,3,1,,,1,0,1
upi_unauth_00686,upi_unauthorized,upi,4473.83,20,1.0,pin_entry,606,7,0,,,1,0,1
upi_unauth_00687,upi_unauthorized,upi,501.84,20,0.0,pin_entry,1691,5,2,,,1,0,0
upi_unauth_00688,upi_unauthorized,upi,3274.45,18,1.0,pin_entry,959,8,1,,,0,0,1
upi_unauth_00689,upi_unauthorized,upi,2859.22,1,1.0,pin_entry,1442,12,0,,,1,0,1
upi_unauth_00690,upi_unauthorized,upi,6577.11,26,0.755,pin_entry,230,6,0,,,1,0,1
upi_unauth_00691,upi_unauthorized,upi,2194.52,28,1.0,collect_request,348,11,1,,,0,0,1
upi_unauth_00692,upi_unauthorized,upi,2686.86,29,0.0,pin_entry,907,10,1,,,1,0,0
upi_unauth_00693,upi_unauthorized,upi,930.98,29,0.0,pin_entry,733,6,0,,,1,0,1
upi_unauth_00694,upi_unauthorized,upi,1112.83,27,1.0,pin_entry,992,6,0,,,1,0,1
upi_unauth_00695,upi_unauthorized,upi,6591.08,22,0.0,autopay,317,9,2,,,1,0,0
upi_unauth_00696,upi_unauthorized,upi,3506.14,1,0.0,pin_entry,947,12,1,,,0,0,0
upi_unauth_00697,upi_unauthorized,upi,8118.42,13,0.954,pin_entry,1373,10,1,,,1,0,1
upi_unauth_00698,upi_unauthorized,upi,2162.98,7,0.0,pin_entry,1457,3,0,,,0,1,0
upi_unauth_00699,upi_unauthorized,upi,643.11,6,1.0,pin_entry,497,9,0,,,1,1,1
upi_unauth_00700,upi_unauthorized,upi,1923.63,24,0.0,collect_request,689,8,0,,,1,0,1
upi_unauth_00701,upi_unauthorized,upi,1663.66,24,0.0,autopay,1051,8,0,,,1,1,0
upi_unauth_00702,upi_unauthorized,upi,4100.93,15,1.0,autopay,1036,13,0,,,1,0,1
upi_unauth_00703,upi_unauthorized,upi,3986.41,22,0.0,pin_entry,1583,5,0,,,1,0,1
upi_unauth_00704,upi_unauthorized,upi,3631.31,3,0.0,pin_entry,781,8,2,,,1,0,1
upi_unauth_00705,upi_unauthorized,upi,9780.76,6,1.0,pin_entry,1342,6,1,,,1,0,1
upi_unauth_00706,upi_unauthorized,upi,5823.05,25,1.0,pin_entry,1767,10,0,,,0,0,1
upi_unauth_00707,upi_unauthorized,upi,1186.26,13,0.0,pin_entry,597,11,1,,,1,0,0
upi_unauth_00708,upi_unauthorized,upi,4965.71,16,0.0,pin_entry,1646,6,1,,,0,0,0
upi_unauth_00709,upi_unauthorized,upi,2554.66,13,1.0,pin_entry,666,6,0,,,1,0,1
upi_unauth_00710,upi_unauthorized,upi,2116.01,6,1.0,autopay,669,10,0,,,1,1,1
upi_unauth_00711,upi_unauthorized,upi,6313.43,24,0.765,pin_entry,1307,2,1,,,1,0,1
upi_unauth_00712,upi_unauthorized,upi,1117.78,22,0.422,pin_entry,1243,10,0,,,1,0,1
upi_unauth_00713,upi_unauthorized,upi,4741.7,20,1.0,collect_request,1099,8,0,,,1,0,1
upi_unauth_00714,upi_unauthorized,upi,4239.37,10,0.928,collect_request,463,7,0,,,1,0,1
upi_unauth_00715,upi_unauthorized,upi,1098.03,19,1.0,pin_entry,193,8,0,,,1,0,1
upi_unauth_00716,upi_unauthorized,upi,482.06,28,1.0,collect_request,1817,8,1,,,0,0,1
upi_unauth_00717,upi_unauthorized,upi,2341.86,19,1.0,pin_entry,1748,10,0,,,1,0,1
upi_unauth_00718,upi_unauthorized,upi,5359.24,14,1.0,pin_entry,1773,8,0,,,1,0,1
upi_unauth_00719,upi_unauthorized,upi,3265.31,8,0.0,pin_entry,1025,8,0,,,1,0,0
upi_unauth_00720,upi_unauthorized,upi,6449.13,15,0.783,pin_entry,1769,12,1,,,1,0,1
upi_unauth_00721,upi_unauthorized,upi,3104.77,11,1.0,collect_request,947,7,0,,,1,0,1
upi_unauth_00722,upi_unauthorized,upi,6736.43,18,1.0,pin_entry,151,16,0,,,1,0,1
upi_unauth_00723,upi_unauthorized,upi,1518.21,1,1.0,collect_request,397,9,0,,,1,0,1
upi_unauth_00724,upi_unauthorized,upi,3623.12,5,0.689,collect_request,545,13,2,,,1,0,1
upi_unauth_00725,upi_unauthorized,upi,1810.06,23,0.95,pin_entry,754,8,0,,,1,0,1
upi_unauth_00726,upi_unauthorized,upi,2285.29,11,1.0,pin_entry,1878,9,0,,,1,0,1
upi_unauth_00727,upi_unauthorized,upi,2679.87,12,1.0,pin_entry,666,5,1,,,1,0,1
upi_unauth_00728,upi_unauthorized,upi,3257.75,16,0.74,collect_request,1225,10,1,,,0,0,1
upi_unauth_00729,upi_unauthorized,upi,1342.95,13,1.0,collect_request,542,8,1,,,1,0,1
upi_unauth_00730,upi_unauthorized,upi,3500.06,22,0.0,collect_request,1286,6,0,,,1,1,0
upi_unauth_00731,upi_unauthorized,upi,2578.77,7,0.0,pin_entry,1135,4,1,,,1,0,1
upi_unauth_00732,upi_unauthorized,upi,682.71,22,0.783,pin_entry,301,9,1,,,0,0,1
upi_unauth_00733,upi_unauthorized,upi,401.59,6,1.0,collect_request,925,13,2,,,1,0,1
upi_unauth_00734,upi_unauthorized,upi,5372.78,11,0.93,pin_entry,211,7,0,,,0,0,1
upi_unauth_00735,upi_unauthorized,upi,2197.81,17,1.0,collect_request,1778,5,0,,,1,0,1
upi_unauth_00736,upi_unauthorized,upi,606.75,26,1.0,pin_entry,1408,8,1,,,0,0,1
upi_unauth_00737,upi_unauthorized,upi,7471.95,6,0.856,pin_entry,1882,11,0,,,1,0,1
upi_unauth_00738,upi_unauthorized,upi,3757.2,17,1.0,collect_request,1751,7,3,,,0,0,1
upi_unauth_00739,upi_unauthorized,upi,3194.91,1,1.0,collect_request,439,9,2,,,1,0,1
upi_unauth_00740,upi_unauthorized,upi,1237.24,2,0.883,collect_request,1414,7,1,,,1,0,1
upi_unauth_00741,upi_unauthorized,upi,672.38,23,0.0,pin_entry,201,5,2,,,1,1,0
upi_unauth_00742,upi_unauthorized,upi,2862.35,21,0.0,autopay,1921,4,0,,,1,0,1
upi_unauth_00743,upi_unauthorized,upi,2456.33,11,1.0,collect_request,1570,11,0,,,1,0,1
upi_unauth_00744,upi_unauthorized,upi,945.96,18,0.333,collect_request,1361,2,0,,,1,1,0
upi_unauth_00745,upi_unauthorized,upi,913.63,11,1.0,collect_request,1989,7,1,,,0,0,1
upi_unauth_00746,upi_unauthorized,upi,868.75,8,0.0,pin_entry,1693,9,0,,,1,0,0
upi_unauth_00747,upi_unauthorized,upi,839.05,12,0.512,collect_request,1727,8,0,,,1,0,1
upi_unauth_00748,upi_unauthorized,upi,1475.04,9,1.0,pin_entry,201,9,1,,,1,0,1
upi_unauth_00749,upi_unauthorized,upi,3195.7,24,1.0,pin_entry,48,8,0,,,1,0,1
upi_unauth_00750,upi_unauthorized,upi,3595.46,12,0.0,pin_entry,1922,6,0,,,1,1,0
upi_unauth_00751,upi_unauthorized,upi,2417.4,9,0.431,pin_entry,503,8,0,,,1,0,1
upi_unauth_00752,upi_unauthorized,upi,2765.15,16,1.0,pin_entry,853,10,0,,,1,0,1
upi_unauth_00753,upi_unauthorized,upi,3718.76,22,1.0,collect_request,87,5,1,,,1,0,1
upi_unauth_00754,upi_unauthorized,upi,283.9,8,1.0,pin_entry,1246,7,0,,,1,0,1
upi_unauth_00755,upi_unauthorized,upi,2929.74,28,1.0,collect_request,1641,11,2,,,1,0,1
upi_unauth_00756,upi_unauthorized,upi,5998.62,13,0.925,collect_request,1683,12,1,,,1,0,1
upi_unauth_00757,upi_unauthorized,upi,2152.65,19,0.87,pin_entry,1163,4,1,,,1,0,1
upi_unauth_00758,upi_unauthorized,upi,5225.27,28,0.86,collect_request,1322,10,0,,,1,0,1
upi_unauth_00759,upi_unauthorized,upi,2184.35,12,1.0,pin_entry,1027,4,0,,,1,0,1
upi_unauth_00760,upi_unauthorized,upi,3896.0,5,0.0,autopay,892,12,1,,,1,0,0
upi_unauth_00761,upi_unauthorized,upi,3148.27,22,1.0,collect_request,1109,9,0,,,0,0,1
upi_unauth_00762,upi_unauthorized,upi,854.72,0,1.0,pin_entry,1871,9,0,,,1,0,1
upi_unauth_00763,upi_unauthorized,upi,1064.32,13,1.0,pin_entry,505,8,0,,,1,0,1
upi_unauth_00764,upi_unauthorized,upi,6736.17,29,1.0,pin_entry,940,6,0,,,1,0,1
upi_unauth_00765,upi_unauthorized,upi,4504.74,12,1.0,pin_entry,1203,7,1,,,0,0,1
upi_unauth_00766,upi_unauthorized,upi,2302.21,20,0.0,pin_entry,1140,6,0,,,1,0,1
upi_unauth_00767,upi_unauthorized,upi,2069.15,15,1.0,autopay,62,12,0,,,1,0,1
upi_unauth_00768,upi_unauthorized,upi,1244.83,6,0.0,pin_entry,575,9,2,,,1,0,0
upi_unauth_00769,upi_unauthorized,upi,3346.78,9,0.0,collect_request,1292,8,1,,,1,0,0
upi_unauth_00770,upi_unauthorized,upi,1343.3,15,1.0,pin_entry,1388,5,1,,,1,0,1
upi_unauth_00771,upi_unauthorized,upi,1856.95,3,1.0,autopay,1469,3,0,,,1,0,1
upi_unauth_00772,upi_unauthorized,upi,1469.91,12,0.956,pin_entry,1982,14,0,,,0,0,1
upi_unauth_00773,upi_unauthorized,upi,4311.46,12,1.0,pin_entry,1346,6,0,,,1,0,1
upi_unauth_00774,upi_unauthorized,upi,2228.14,25,0.942,collect_request,1159,8,0,,,1,1,1
upi_unauth_00775,upi_unauthorized,upi,2780.87,3,0.443,pin_entry,664,7,1,,,1,0,1
upi_unauth_00776,upi_unauthorized,upi,871.87,25,0.409,collect_request,741,8,1,,,1,0,1
upi_unauth_00777,upi_unauthorized,upi,1461.17,12,1.0,pin_entry,1652,11,0,,,1,1,1
upi_unauth_00778,upi_unauthorized,upi,2827.14,19,0.0,pin_entry,937,5,0,,,0,0,0
upi_unauth_00779,upi_unauthorized,upi,514.0,16,1.0,collect_request,1431,9,0,,,1,0,1
upi_unauth_00780,upi_unauthorized,upi,2097.82,8,0.0,pin_entry,249,2,1,,,1,0,0
upi_unauth_00781,upi_unauthorized,upi,2475.03,27,1.0,pin_entry,257,11,0,,,1,0,1
upi_unauth_00782,upi_unauthorized,upi,765.63,6,1.0,pin_entry,431,8,1,,,1,1,1
upi_unauth_00783,upi_unauthorized,upi,5068.28,1,1.0,pin_entry,391,6,0,,,1,0,1
